,Unnamed: 0,index,start,end,transcription,source,lang,full_path_infile,full_path_outfile,log_file_name,recognized
1107,1107,1107,1781.241,1782.836,"yoowiŋămgǣrimh,",Katushka_VorontsovoNENETS_A_48-16.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/Katushka_VorontsovoNENETS_A_48-16.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/1107.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/1107.log,oːtaɪjmtiːuːɡiː
1108,1108,1108,1783.826,1785.471,tikimhtyundasiriwnapǣrŋada.,Katushka_VorontsovoNENETS_A_48-16.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/Katushka_VorontsovoNENETS_A_48-16.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/1108.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/1108.log,eːntuːtəçiːbiːmʊvaɪrlaðə
1109,1109,1109,1787.688,1789.285,Tikămdaosʹniwhyaqamh,Katushka_VorontsovoNENETS_A_48-16.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/Katushka_VorontsovoNENETS_A_48-16.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/1109.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/1109.log,ʊntaɪfɔçiːçeːn
1110,1110,1110,1790.2879999999998,1791.73,"Ŋǣy,păncyerŋan?–mancyeti–",Katushka_VorontsovoNENETS_A_48-16.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/Katushka_VorontsovoNENETS_A_48-16.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/1110.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/1110.log,eːpaɲtʃimanomanti
1111,1111,1111,1791.73,1792.705,ŋăwǣdpyūn?»,Katushka_VorontsovoNENETS_A_48-16.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/Katushka_VorontsovoNENETS_A_48-16.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/1111.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/1111.log,awaɲit
1112,1112,1112,1793.043,1794.554,Ŋobhtikipăŋgăltăwaani,Katushka_VorontsovoNENETS_A_48-16.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/Katushka_VorontsovoNENETS_A_48-16.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/1112.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/1112.log,amitʃkuːamastamai
1113,1113,1113,1794.554,1795.956,mănʹtakimănʹadamiŋatyena»,Katushka_VorontsovoNENETS_A_48-16.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/Katushka_VorontsovoNENETS_A_48-16.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/1113.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/1113.log,miːtakomenpademamekina
1114,1114,1114,1797.16,1798.922,Păncyerpaqnandmyaknandpancyeqǣ̌dadaid».,Katushka_VorontsovoNENETS_A_48-16.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/Katushka_VorontsovoNENETS_A_48-16.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/1114.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/1114.log,akepanamɛknʊtemdjahadijit
1115,1115,1115,1799.658,1801.235,"Tikandayambanhsyudbyamhtǣdorpiwa,",Katushka_VorontsovoNENETS_A_48-16.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/Katushka_VorontsovoNENETS_A_48-16.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/1115.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/1115.log,hatəjaːmafeːʊntʌdəpiːɡə
1116,1116,1116,1805.473,1806.169,ŋămgǣponhpǣrtada,Katushka_VorontsovoNENETS_A_48-16.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/Katushka_VorontsovoNENETS_A_48-16.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/1116.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/1116.log,monvata
1117,1117,1117,1806.169,1809.226,Tikisyudbyarnyaarqsawnaibqpăŋgălnidawhabǣyqŋumqyaqtikiq,Katushka_VorontsovoNENETS_A_48-16.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/Katushka_VorontsovoNENETS_A_48-16.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/1117.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/1117.log,kuːʃudverjastanʌhiptontoɲiːdabhavaɪjumjatʃiti
1118,1118,1118,1810.485,1811.594,"Tădaw,nyukcya",Katushka_VorontsovoNENETS_A_48-16.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/Katushka_VorontsovoNENETS_A_48-16.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/1118.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/1118.log,harɔmidʒaː
1119,1119,1119,1812.227,1814.437,tyedahpirdirtanihtibkamitaykuyti»,Katushka_VorontsovoNENETS_A_48-16.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/Katushka_VorontsovoNENETS_A_48-16.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/1119.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/1119.log,tʃadapirdyrtaɲitipkuɲendajekutʃiː
1120,1120,1120,1816.077,1817.255,"Tyedahsitmi,",Katushka_VorontsovoNENETS_A_48-16.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/Katushka_VorontsovoNENETS_A_48-16.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/1120.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/1120.log,jadaʃetiː
1121,1121,1121,1817.255,1819.217,sitmanoqmiŋaaq».,Katushka_VorontsovoNENETS_A_48-16.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/Katushka_VorontsovoNENETS_A_48-16.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/1121.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/1121.log,çatamanʊɡuːahar
1122,1122,1122,1820.812,1822.546,Mănʹpăŋgălmǣmisitmanoŋgadmh»,Katushka_VorontsovoNENETS_A_48-16.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/Katushka_VorontsovoNENETS_A_48-16.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/1122.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/1122.log,amebabemeɲiçitmanuːka
1123,1123,1123,1822.546,1824.966,Syudbyawǣsakopăŋgălmǣǣnandamanondqnidawhnyukcyamda,Katushka_VorontsovoNENETS_A_48-16.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/Katushka_VorontsovoNENETS_A_48-16.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/1123.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/1123.log,fidvajesfomattupoaventamaoɲidauptʃente
1124,1124,1124,1825.513,1826.436,"Manoyh–manoyh,",Katushka_VorontsovoNENETS_A_48-16.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/Katushka_VorontsovoNENETS_A_48-16.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/1124.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/1124.log,manaɪtmanaɪ
1125,1125,1125,1826.436,1827.969,pidărpăŋgălmǣǣnandsiqmimanondanăwa»,Katushka_VorontsovoNENETS_A_48-16.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/Katushka_VorontsovoNENETS_A_48-16.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/1125.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/1125.log,arvamamatʃimantano
1126,1126,1126,1828.878,1831.387,Syudbyawǣsăkonidawhuraqyesyamihyedh,Katushka_VorontsovoNENETS_A_48-16.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/Katushka_VorontsovoNENETS_A_48-16.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/1126.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/1126.log,əɜwei5ɕəɜxonɡ5i5a5u5xxei5jiɛ5ɕiɛ5mi5tɕiɛ5niɛ5xəɜnsu5
1127,1127,1127,1831.387,1833.733,"mǣwna,ŋumgănapăŋgălmisyudbyainyaăna,",Katushka_VorontsovoNENETS_A_48-16.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/Katushka_VorontsovoNENETS_A_48-16.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/1127.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/1127.log,anamuukolapampamuθjodeveɡiɲana
1128,1128,1128,1833.999,1835.065,ŋulihpǣbtaqnidawh.,Katushka_VorontsovoNENETS_A_48-16.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/Katushka_VorontsovoNENETS_A_48-16.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/1128.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/1128.log,plepataiʎa
1129,1129,1129,1836.63,1837.261,Tădmaqniwq:,Katushka_VorontsovoNENETS_A_48-16.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/Katushka_VorontsovoNENETS_A_48-16.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/1129.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/1129.log,amao
1130,1130,1130,1837.261,1838.476,Watomiyuqtibyami,Katushka_VorontsovoNENETS_A_48-16.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/Katushka_VorontsovoNENETS_A_48-16.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/1130.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/1130.log,watomihmuːtʃikuː
1131,1131,1131,1838.476,1839.132,yuqtibya»,Katushka_VorontsovoNENETS_A_48-16.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/Katushka_VorontsovoNENETS_A_48-16.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/1131.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/1131.log,uːtʃib
1132,1132,1132,1840.25,1843.782,"«Yuqtibyamhnibqnandpirasqmatyukumaqniwqyesyasălandyedhtiaŋgun,maqniwq",Katushka_VorontsovoNENETS_A_48-16.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/Katushka_VorontsovoNENETS_A_48-16.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/1132.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/1132.log,matʃedevenantvertematikusmajeçesantiːarmaitʃioboman
1133,1133,1133,1844.684,1846.087,ŋanitaykuyŋaniŋamgǣmaniyeydawa»,Katushka_VorontsovoNENETS_A_48-16.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/Katushka_VorontsovoNENETS_A_48-16.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/1133.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/1133.log,tepaamjeːdo
1134,1134,1134,1846.749,1848.123,"TinyamborSyudbyawǣsăko,",Katushka_VorontsovoNENETS_A_48-16.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/Katushka_VorontsovoNENETS_A_48-16.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/1134.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/1134.log,iːɲambarʃaweɪto
1135,1135,1135,1848.123,1852.309,ăcyahsyurămbanyamborŋămgǣqtaykuhmiŋgădaŋuwocyaiqŋămgǣdatănya,Katushka_VorontsovoNENETS_A_48-16.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/Katushka_VorontsovoNENETS_A_48-16.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/1135.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/1135.log,uhtʃeʃorombaɲaborɡtaɪlpuzʊðaukuhemɡedoðəɲa
1136,1136,1136,1852.309,1855.527,syudbyakoyesyasalanhtyebwandasyerhyesyamhpyatatibkahtucyeyqwirkădaq,Katushka_VorontsovoNENETS_A_48-16.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/Katushka_VorontsovoNENETS_A_48-16.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/1136.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/1136.log,ʃuvexojeehntʲiaontʃerjesibetudekotutʃeːjurkada
1137,1137,1137,1856.707,1857.827,"ǣ̄ye,titikarmaqniwq:",Katushka_VorontsovoNENETS_A_48-16.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/Katushka_VorontsovoNENETS_A_48-16.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/1137.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/1137.log,aθiɾitaman
1138,1138,1138,1857.828,1858.286,Pirarŋǣsa,Katushka_VorontsovoNENETS_A_48-16.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/Katushka_VorontsovoNENETS_A_48-16.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/1138.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/1138.log,tiɾaa
1139,1139,1139,1858.286,1859.804,titikaănamǣbqnităryemhsiqmimǣŋgosan?»,Katushka_VorontsovoNENETS_A_48-16.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/Katushka_VorontsovoNENETS_A_48-16.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/1139.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/1139.log,akanabɪçiːmɪtreːmaan
1140,1140,1140,1860.365,1861.569,Yǎŋgutǣrisyanakunima,Katushka_VorontsovoNENETS_A_48-16.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/Katushka_VorontsovoNENETS_A_48-16.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/1140.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/1140.log,iːaʃ
1141,1141,1141,1861.879,1863.36,tăryemgawhŋămgǣsitmǣmbăŋgudmh».,Katushka_VorontsovoNENETS_A_48-16.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/Katushka_VorontsovoNENETS_A_48-16.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/1141.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/1141.log,kobakaʃ
1142,1142,1142,1864.105,1865.486,Tyedahmănʹsitmanoŋgadmhtikaăna»,Katushka_VorontsovoNENETS_A_48-16.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/Katushka_VorontsovoNENETS_A_48-16.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/1142.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/1142.log,damantʃtmanokaka
1143,1143,1143,1871.689,1872.848,yolʹcyeymǣyraqnidawq.,Katushka_VorontsovoNENETS_A_48-16.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/Katushka_VorontsovoNENETS_A_48-16.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/1143.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/1143.log,kaɪmaid
1144,1144,1144,1875.999,1877.813,Maqniwq:«Sittoqǒlawǣnyekomhniwsăpăŋguq,Katushka_VorontsovoNENETS_A_48-16.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/Katushka_VorontsovoNENETS_A_48-16.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/1144.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/1144.log,manoçettalaɡnkonuːsa
1145,1145,1145,1878.744,1879.599,tănyatikaanamiq».,Katushka_VorontsovoNENETS_A_48-16.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/Katushka_VorontsovoNENETS_A_48-16.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/1145.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/1145.log,teɲikanout
1146,1146,1146,1880.571,1881.777,Tadwidpăqnăndamaqniwq,Katushka_VorontsovoNENETS_A_48-16.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/Katushka_VorontsovoNENETS_A_48-16.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/1146.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/1146.log,aðmufamatamaɲo
1147,1147,1147,1881.777,1882.793,ŋilikaŋǣsyandaniwŋaq,Katushka_VorontsovoNENETS_A_48-16.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/Katushka_VorontsovoNENETS_A_48-16.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/1147.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/1147.log,niɡakamaʃteɲuː
1148,1148,1148,1882.793,1883.529,tăsiymaqniwq,Katushka_VorontsovoNENETS_A_48-16.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/Katushka_VorontsovoNENETS_A_48-16.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/1148.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/1148.log,teçimaluː
1149,1149,1149,1883.843,1885.964,ŋilǣdatăsiysǣryercăwǣyqmăncadăŋga,Katushka_VorontsovoNENETS_A_48-16.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/Katushka_VorontsovoNENETS_A_48-16.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/1149.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/1149.log,mentetkikeɾjesavimaataŋka
1150,1150,1150,1889.943,1891.612,Syanhorcyatidaăncyerkartnidapirasq,Katushka_VorontsovoNENETS_A_48-16.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/Katushka_VorontsovoNENETS_A_48-16.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/1150.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/1150.log,tʃanhortʃituðatʃakarpidida
1151,1151,1151,1892.943,1894.263,Ti–madmh–tikăanamiq».,Katushka_VorontsovoNENETS_A_48-16.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/Katushka_VorontsovoNENETS_A_48-16.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/1151.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/1151.log,mattʃekanuː
1152,1152,1152,1895.615,1897.675,"Maqniwq:«Sittoqǒlawǣnyekomhtibkaănaniwsăpăŋguq,",Katushka_VorontsovoNENETS_A_48-16.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/Katushka_VorontsovoNENETS_A_48-16.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/1152.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/1152.log,maɪniʃitolavɔiːoiːntakaniːntsa
1153,1153,1153,1897.675,1898.762,"tănyatikaanamiq,",Katushka_VorontsovoNENETS_A_48-16.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/Katushka_VorontsovoNENETS_A_48-16.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/1153.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/1153.log,-
1154,1154,1154,1899.054,1899.884,mănʹmyakniăyadmh».,Katushka_VorontsovoNENETS_A_48-16.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/Katushka_VorontsovoNENETS_A_48-16.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/1154.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/1154.log,-
1155,1155,1155,1902.157,1904.054,[nyeracbortʃiwo]myakăndaăya,Katushka_VorontsovoNENETS_A_48-16.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/Katushka_VorontsovoNENETS_A_48-16.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/1155.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/1155.log,aːmklajhhnakodaja
1156,1156,1156,1904.054,1905.552,siqiwyalyahmyaknandaoni,Katushka_VorontsovoNENETS_A_48-16.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/Katushka_VorontsovoNENETS_A_48-16.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/1156.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/1156.log,hiːmatanta
1157,1157,1157,1905.553,1907.564,ŋămgǣhpirkănanisyarnyewonondayudǣqyaqawamda:,Katushka_VorontsovoNENETS_A_48-16.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/Katushka_VorontsovoNENETS_A_48-16.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/1157.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/1157.log,deakaniçadad
1158,1158,1158,1909.193,1910.153,Mǣmityedahmǣqyaq,Katushka_VorontsovoNENETS_A_48-16.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/Katushka_VorontsovoNENETS_A_48-16.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/1158.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/1158.log,tedija
1159,1159,1159,1910.876,1911.754,"mǣqyaqmitănyasyanyoq,",Katushka_VorontsovoNENETS_A_48-16.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/Katushka_VorontsovoNENETS_A_48-16.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/1159.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/1159.log,knas
1160,1160,1160,1911.754,1913.663,"ŋobhŋămgǣqyaqmi,urkaŋǣbta?»",Katushka_VorontsovoNENETS_A_48-16.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/Katushka_VorontsovoNENETS_A_48-16.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/1160.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/1160.log,-
1161,1161,1161,1915.849,1917.208,Ŋămgǣridasyer-ayayembaqăyq,Katushka_VorontsovoNENETS_A_48-16.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/Katushka_VorontsovoNENETS_A_48-16.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/1161.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/1161.log,ʃ
1162,1162,1162,1917.208,1919.947,Tăryemhsirŋamaqniwqmitohtyaahtăryemhsirŋaanih,Katushka_VorontsovoNENETS_A_48-16.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/Katushka_VorontsovoNENETS_A_48-16.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/1162.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/1162.log,tɕi5ŋts.i.5a5i5i5tu5tɕa5ŋtɕi5ts.i.5ta5
1163,1163,1163,1919.947,1923.4,"nyambortăsiyyandaŋǣsomănawǣrdawǣda,",Katushka_VorontsovoNENETS_A_48-16.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/Katushka_VorontsovoNENETS_A_48-16.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/1163.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/1163.log,aportaθijantanoθomonopeðarðaβoθa
1164,1164,1164,1924.428,1926.028,tăsiyyandaŋǣsomănawǣrdawǣdāanih,Katushka_VorontsovoNENETS_A_48-16.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/Katushka_VorontsovoNENETS_A_48-16.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/1164.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/1164.log,manaaraadaːɲ
1165,1165,1165,1926.028,1929.481,"yesyasălămdasyudǣǣyutapoŋgănanyǎlondamiŋatănyaŋădʹbăta,",Katushka_VorontsovoNENETS_A_48-16.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/Katushka_VorontsovoNENETS_A_48-16.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/1165.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/1165.log,eʃesalstaɪnuːtaytabankanaɲoːvaɲimataɲamɡadibotta
1166,1166,1166,1929.938,1931.197,tyeǣsoomyakănda.,Katushka_VorontsovoNENETS_A_48-16.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/Katushka_VorontsovoNENETS_A_48-16.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/1166.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/1166.log,iːafohnata
1167,1167,1167,1932.381,1933.768,Taslaăyaŋobhyootah,Katushka_VorontsovoNENETS_A_48-16.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/Katushka_VorontsovoNENETS_A_48-16.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/1167.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/1167.log,taːslaɪja5ŋwɑu5pion
